"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_extracted_at-2","_sdc_received_at-2","_sdc_batched_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_sync_started_at-2"
"10539","BSBEV","6","1997-05-16","1997-06-13","1997-05-23","3","12.36","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","2025-01-28 21:00:22.012744","2025-01-28 21:00:22.94243","2025-01-28 21:00:22.880445",NULL,"1738098022942",NULL,"1738098022345","10539","49","20","6","0","2025-01-28 21:00:22.149431","2025-01-28 21:00:23.222674","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10540","QUICK","3","1997-05-19","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.012844","2025-01-28 21:00:22.942595","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10540","3","10","60","0","2025-01-28 21:00:22.149533","2025-01-28 21:00:23.222787","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10540","QUICK","3","1997-05-19","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.012844","2025-01-28 21:00:22.942595","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10540","26","31.23","40","0","2025-01-28 21:00:22.14964","2025-01-28 21:00:23.222906","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10540","QUICK","3","1997-05-19","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.012844","2025-01-28 21:00:22.942595","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10540","38","263.5","30","0","2025-01-28 21:00:22.14972","2025-01-28 21:00:23.223021","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10540","QUICK","3","1997-05-19","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.012844","2025-01-28 21:00:22.942595","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10540","68","12.5","35","0","2025-01-28 21:00:22.149826","2025-01-28 21:00:23.223132","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10541","HANAR","2","1997-05-19","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.012965","2025-01-28 21:00:22.942763","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10541","24","4.5","35","0.1","2025-01-28 21:00:22.149881","2025-01-28 21:00:23.223244","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10541","HANAR","2","1997-05-19","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.012965","2025-01-28 21:00:22.942763","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10541","38","263.5","4","0.1","2025-01-28 21:00:22.149957","2025-01-28 21:00:23.223359","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10541","HANAR","2","1997-05-19","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.012965","2025-01-28 21:00:22.942763","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10541","65","21.05","36","0.1","2025-01-28 21:00:22.150012","2025-01-28 21:00:23.223474","2025-01-28 21:00:23.115917",NULL,"1738098023223",NULL,"1738098022345"
"10541","HANAR","2","1997-05-19","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.012965","2025-01-28 21:00:22.942763","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10541","71","21.5","9","0.1","2025-01-28 21:00:22.150105","2025-01-28 21:00:23.223619","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10542","KOENE","1","1997-05-20","1997-06-17","1997-05-26","3","10.95","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.013036","2025-01-28 21:00:22.942933","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10542","11","21","15","0.05","2025-01-28 21:00:22.150191","2025-01-28 21:00:23.223746","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10542","KOENE","1","1997-05-20","1997-06-17","1997-05-26","3","10.95","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.013036","2025-01-28 21:00:22.942933","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10542","54","7.45","24","0.05","2025-01-28 21:00:22.150278","2025-01-28 21:00:23.223859","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10543","LILAS","8","1997-05-21","1997-06-18","1997-05-23","2","48.17","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","2025-01-28 21:00:22.013098","2025-01-28 21:00:22.943099","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10543","12","38","30","0.15","2025-01-28 21:00:22.150341","2025-01-28 21:00:23.223973","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10543","LILAS","8","1997-05-21","1997-06-18","1997-05-23","2","48.17","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","2025-01-28 21:00:22.013098","2025-01-28 21:00:22.943099","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10543","23","9","70","0.15","2025-01-28 21:00:22.15039","2025-01-28 21:00:23.224085","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10544","LONEP","4","1997-05-21","1997-06-18","1997-05-30","1","24.91","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.01319","2025-01-28 21:00:22.943314","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10544","28","45.6","7","0","2025-01-28 21:00:22.150471","2025-01-28 21:00:23.224196","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10544","LONEP","4","1997-05-21","1997-06-18","1997-05-30","1","24.91","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.01319","2025-01-28 21:00:22.943314","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10544","67","14","7","0","2025-01-28 21:00:22.150568","2025-01-28 21:00:23.224312","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10545","LAZYK","8","1997-05-22","1997-06-19","1997-06-26","2","11.92","Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","WA","99362","USA","2025-01-28 21:00:22.013293","2025-01-28 21:00:22.943488","2025-01-28 21:00:22.880445",NULL,"1738098022943",NULL,"1738098022345","10545","11","21","10","0","2025-01-28 21:00:22.150668","2025-01-28 21:00:23.224429","2025-01-28 21:00:23.115917",NULL,"1738098023224",NULL,"1738098022345"
"10546","VICTE","1","1997-05-23","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","2025-01-28 21:00:22.013396","2025-01-28 21:00:22.943661","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10546","7","30","10","0","2025-01-28 21:00:22.150749","2025-01-28 21:00:23.224622","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10546","VICTE","1","1997-05-23","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","2025-01-28 21:00:22.013396","2025-01-28 21:00:22.943661","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10546","35","18","30","0","2025-01-28 21:00:22.150872","2025-01-28 21:00:23.224753","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10546","VICTE","1","1997-05-23","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","2025-01-28 21:00:22.013396","2025-01-28 21:00:22.943661","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10546","62","49.3","40","0","2025-01-28 21:00:22.15095","2025-01-28 21:00:23.22487","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10547","SEVES","3","1997-05-23","1997-06-20","1997-06-02","2","178.43","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","2025-01-28 21:00:22.013497","2025-01-28 21:00:22.943837","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10547","32","32","24","0.15","2025-01-28 21:00:22.151037","2025-01-28 21:00:23.224985","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10547","SEVES","3","1997-05-23","1997-06-20","1997-06-02","2","178.43","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","2025-01-28 21:00:22.013497","2025-01-28 21:00:22.943837","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10547","36","19","60","0","2025-01-28 21:00:22.151122","2025-01-28 21:00:23.225101","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10548","TOMSP","3","1997-05-26","1997-06-23","1997-06-02","2","1.43","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","2025-01-28 21:00:22.0136","2025-01-28 21:00:22.944008","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10548","34","14","10","0.25","2025-01-28 21:00:22.15121","2025-01-28 21:00:23.225214","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10548","TOMSP","3","1997-05-26","1997-06-23","1997-06-02","2","1.43","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","2025-01-28 21:00:22.0136","2025-01-28 21:00:22.944008","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10548","41","9.65","14","0","2025-01-28 21:00:22.1513","2025-01-28 21:00:23.225326","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10549","QUICK","5","1997-05-27","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.013671","2025-01-28 21:00:22.944182","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10549","31","12.5","55","0.15","2025-01-28 21:00:22.151407","2025-01-28 21:00:23.225437","2025-01-28 21:00:23.115917",NULL,"1738098023225",NULL,"1738098022345"
"10549","QUICK","5","1997-05-27","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.013671","2025-01-28 21:00:22.944182","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10549","45","9.5","100","0.15","2025-01-28 21:00:22.151517","2025-01-28 21:00:23.225548","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10549","QUICK","5","1997-05-27","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.013671","2025-01-28 21:00:22.944182","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10549","51","53","48","0.15","2025-01-28 21:00:22.151625","2025-01-28 21:00:23.225708","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10550","GODOS","7","1997-05-28","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.013728","2025-01-28 21:00:22.944402","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10550","17","39","8","0.1","2025-01-28 21:00:22.151733","2025-01-28 21:00:23.225831","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10550","GODOS","7","1997-05-28","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.013728","2025-01-28 21:00:22.944402","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10550","19","9.2","10","0","2025-01-28 21:00:22.151839","2025-01-28 21:00:23.22595","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10550","GODOS","7","1997-05-28","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.013728","2025-01-28 21:00:22.944402","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10550","21","10","6","0.1","2025-01-28 21:00:22.15195","2025-01-28 21:00:23.226061","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10550","GODOS","7","1997-05-28","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.013728","2025-01-28 21:00:22.944402","2025-01-28 21:00:22.880445",NULL,"1738098022944",NULL,"1738098022345","10550","61","28.5","10","0.1","2025-01-28 21:00:22.152057","2025-01-28 21:00:23.226174","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10551","FURIB","4","1997-05-28","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.013799","2025-01-28 21:00:22.944583","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10551","16","17.45","40","0.15","2025-01-28 21:00:22.152194","2025-01-28 21:00:23.226286","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10551","FURIB","4","1997-05-28","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.013799","2025-01-28 21:00:22.944583","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10551","35","18","20","0.15","2025-01-28 21:00:22.152305","2025-01-28 21:00:23.226397","2025-01-28 21:00:23.115917",NULL,"1738098023226",NULL,"1738098022345"
"10551","FURIB","4","1997-05-28","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.013799","2025-01-28 21:00:22.944583","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10551","44","19.45","40","0","2025-01-28 21:00:22.15238","2025-01-28 21:00:23.226512","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10552","HILAA","2","1997-05-29","1997-06-26","1997-06-05","1","83.22","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-28 21:00:22.013883","2025-01-28 21:00:22.944757","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10552","69","36","18","0","2025-01-28 21:00:22.152481","2025-01-28 21:00:23.226627","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10552","HILAA","2","1997-05-29","1997-06-26","1997-06-05","1","83.22","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-28 21:00:22.013883","2025-01-28 21:00:22.944757","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10552","75","7.75","30","0","2025-01-28 21:00:22.152626","2025-01-28 21:00:23.226746","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10553","WARTH","2","1997-05-30","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:22.013942","2025-01-28 21:00:22.944922","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10553","11","21","15","0","2025-01-28 21:00:22.152715","2025-01-28 21:00:23.226858","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10553","WARTH","2","1997-05-30","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:22.013942","2025-01-28 21:00:22.944922","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10553","16","17.45","14","0","2025-01-28 21:00:22.152768","2025-01-28 21:00:23.226972","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10553","WARTH","2","1997-05-30","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:22.013942","2025-01-28 21:00:22.944922","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10553","22","21","24","0","2025-01-28 21:00:22.152844","2025-01-28 21:00:23.227083","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10553","WARTH","2","1997-05-30","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:22.013942","2025-01-28 21:00:22.944922","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10553","31","12.5","30","0","2025-01-28 21:00:22.152898","2025-01-28 21:00:23.227194","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10553","WARTH","2","1997-05-30","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:22.013942","2025-01-28 21:00:22.944922","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10553","35","18","6","0","2025-01-28 21:00:22.152939","2025-01-28 21:00:23.227311","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10554","OTTIK","4","1997-05-30","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","2025-01-28 21:00:22.014014","2025-01-28 21:00:22.945162","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10554","16","17.45","30","0.05","2025-01-28 21:00:22.152977","2025-01-28 21:00:23.227461","2025-01-28 21:00:23.115917",NULL,"1738098023227",NULL,"1738098022345"
"10554","OTTIK","4","1997-05-30","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","2025-01-28 21:00:22.014014","2025-01-28 21:00:22.945162","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10554","23","9","20","0.05","2025-01-28 21:00:22.153059","2025-01-28 21:00:23.227583","2025-01-28 21:00:23.115917",NULL,"1738098023228",NULL,"1738098022345"
"10554","OTTIK","4","1997-05-30","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","2025-01-28 21:00:22.014014","2025-01-28 21:00:22.945162","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10554","62","49.3","20","0.05","2025-01-28 21:00:22.153134","2025-01-28 21:00:23.227735","2025-01-28 21:00:23.115917",NULL,"1738098023228",NULL,"1738098022345"
"10554","OTTIK","4","1997-05-30","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","2025-01-28 21:00:22.014014","2025-01-28 21:00:22.945162","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10554","77","13","10","0.05","2025-01-28 21:00:22.1532","2025-01-28 21:00:23.227855","2025-01-28 21:00:23.115917",NULL,"1738098023228",NULL,"1738098022345"
"10555","SAVEA","6","1997-06-02","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.014133","2025-01-28 21:00:22.945392","2025-01-28 21:00:22.880445",NULL,"1738098022945",NULL,"1738098022345","10555","14","23.25","30","0.2","2025-01-28 21:00:22.153316","2025-01-28 21:00:23.227969","2025-01-28 21:00:23.115917",NULL,"1738098023228",NULL,"1738098022345"
